subid,batch,maze,day,createdat,task,block,raw_phase,raw_trial,trial,rep,trial_set,replan,start,goal,short_path,action,hits,rt_raw,rt,true_path,maze_wall,sequence_trial_index,is_validation_trial,source,n_action,n_hit,hit_rate,shortest_steps,actual_steps,successful_moves,excess_steps,path_efficiency,final_state,reached_goal,is_optimal_by_length,is_clean_optimal,is_exact_short_path,total_rt,mean_rt,median_rt,first_rt,mean_rt_after_first
13015195273.0,1,1,1,739474.4928,4,4,3,8,9,1,23,0,14,12,"[14, 15, 8, 9, 2, 3, 10, 11, 12]","[3, 3, 0, 3, 3, 0, 3, 3, 2, 3, 2, 3, 2, 1]","[False, True, False, False, True, False, False, False, True, False, True, False, False, False]","[1.254,0.467,1.18,0.42,0.433,1.247,0.551,0.468,0.534,1.203,0.349,1.348,0.383,0.383]","[1.254, 0.467, 0.17999999999999994, 0.42, 0.433, 0.2470000000000001, 0.551, 0.468, 0.534, 0.20300000000000007, 0.349, 0.3480000000000001, 0.383, 0.383]","[14, 15, 15, 8, 9, 9, 2, 3, 4, 4, 5, 5, 6, 13, 12]",,159,True,actual_subject,14,4,0.2857142857142857,8,14,10,6,0.5714285714285714,12,1,0,0,0,6.22,0.4442857142857143,0.40149999999999997,1.254,0.382
13015195273.0,1,1,1,739474.494,4,4,3,12,13,1,23,0,0,11,"[0, 7, 14, 15, 8, 9, 2, 3, 10, 11]","[3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 2, 2, 3, 2, 3, 0, 2, 0, 3, 2, 1, 2]","[True, True, False, True, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, True, False]","[2.236,0.585,1.099,0.416,0.434,1.146,0.405,0.433,1.034,0.367,0.399,0.515,1.2,1.599,1.317,0.386,0.415,1.122,1.295,0.398,0.436,0.417]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0, 0, 0, 7, 7, 14, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 14, 21, 14, 15, 22, 22, 29]",,163,True,model_teacher_forced,22,13,0.5909090909090909,9,22,9,13,0.4090909090909091,29,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.494,4,4,3,12,13,1,23,0,0,11,"[0, 7, 14, 15, 8, 9, 2, 3, 10, 11]","[2, 3, 2, 3, 3, 0, 3, 3, 0, 3, 3, 2, 1, 0, 3, 3, 2, 2, 3, 2, 1, 1]","[False, True, False, False, True, False, False, True, False, False, False, True, False, True, False, False, True, True, False, False, False, False]","[2.236,0.585,1.099,0.416,0.434,1.146,0.405,0.433,1.034,0.367,0.399,0.515,1.2,1.599,1.317,0.386,0.415,1.122,1.295,0.398,0.436,0.417]","[2.236, 0.585, 0.09899999999999998, 0.416, 0.434, 0.1459999999999999, 0.405, 0.433, 0.03400000000000003, 0.367, 0.399, 0.515, 0.19999999999999996, 1.599, 0.31699999999999995, 0.386, 0.415, 0.12200000000000011, 0.29499999999999993, 0.398, 0.436, 0.417]","[0, 7, 7, 14, 15, 15, 8, 9, 9, 2, 3, 4, 4, 3, 3, 4, 5, 5, 5, 6, 13, 12, 11]",,163,True,actual_subject,22,7,0.3181818181818182,9,22,15,13,0.4090909090909091,11,1,0,0,0,10.653999999999998,0.4842727272727272,0.402,2.236,0.4008571428571428
13015195273.0,1,1,1,739474.4956,4,4,3,16,17,1,23,0,18,0,"[18, 19, 12, 11, 10, 3, 2, 9, 8, 15, 14, 7, 0]","[2, 2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 3, 1, 1, 1, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 0, 0]","[False, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, True]","[1.09,1.167,1.182,0.435,1.249,1.134,0.465,1.317,0.536,1.214,1.183,1.184,1.002,1.231,1.115,0.486,0.415,1.117,0.483,1.168,0.466,0.617,0.467,1.6,0.417,0.568,1.097,0.382,1.07,1.15,0.717,0.464,0.469,0.615]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[18, 25, 25, 25, 25, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 18, 18]",,167,True,model_teacher_forced,34,28,0.8235294117647058,12,34,6,22,0.35294117647058826,18,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4956,4,4,3,16,17,1,23,0,18,0,"[18, 19, 12, 11, 10, 3, 2, 9, 8, 15, 14, 7, 0]","[1, 0, 2, 1, 2, 3, 0, 1, 1, 1, 2, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1, 1, 0, 1, 1, 2, 2, 1, 0, 0]","[True, True, False, True, True, False, True, False, True, True, True, False, True, True, False, False, True, False, True, False, False, False, True, False, False, True, False, True, True, False, False, False, False, False]","[1.09,1.167,1.182,0.435,1.249,1.134,0.465,1.317,0.536,1.214,1.183,1.184,1.002,1.231,1.115,0.486,0.415,1.117,0.483,1.168,0.466,0.617,0.467,1.6,0.417,0.568,1.097,0.382,1.07,1.15,0.717,0.464,0.469,0.615]","[1.09, 0.16700000000000004, 0.18199999999999994, 0.435, 0.2490000000000001, 0.1339999999999999, 0.465, 0.31699999999999995, 0.536, 0.21399999999999997, 0.18300000000000005, 0.18399999999999994, 1.002, 0.2310000000000001, 0.11499999999999999, 0.486, 0.415, 0.11699999999999999, 0.483, 0.16799999999999993, 0.466, 0.617, 0.467, 0.6000000000000001, 0.417, 0.568, 0.09699999999999998, 0.382, 0.07000000000000006, 0.1499999999999999, 0.717, 0.464, 0.469, 0.615]","[18, 18, 18, 25, 25, 25, 26, 26, 25, 25, 25, 25, 18, 18, 18, 19, 12, 12, 11, 11, 10, 3, 2, 2, 9, 8, 8, 1, 1, 1, 8, 15, 14, 7, 0]",,167,True,actual_subject,34,16,0.47058823529411764,12,34,18,22,0.35294117647058826,0,1,0,0,0,13.272,0.39035294117647057,0.416,1.09,0.3691515151515152
13015195273.0,1,1,1,739474.4965,4,4,3,20,21,1,23,0,24,8,"[24, 31, 38, 37, 36, 35, 28, 29, 22, 15, 8]","[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1]","[True, True, True, True, True, False, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, False, True]","[1.211,1.464,1.034,1.251,0.45,1.268,0.445,2.037,0.449,0.484,1.149,0.435,0.466,1.168,1.133,0.432,0.4,0.416,0.569,1.066,0.484,0.496,1.453,0.518]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[24, 24, 24, 24, 24, 24, 31, 24, 24, 24, 24, 24, 24, 24, 24, 31, 24, 24, 24, 24, 24, 24, 24, 31, 31]",,171,True,model_teacher_forced,24,19,0.7916666666666666,10,24,5,14,0.4166666666666667,31,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4965,4,4,3,20,21,1,23,0,24,8,"[24, 31, 38, 37, 36, 35, 28, 29, 22, 15, 8]","[1, 0, 3, 2, 1, 3, 0, 3, 0, 0, 1, 0, 0, 1, 3, 0, 1, 1, 1, 0, 1, 1, 2, 1]","[True, True, True, False, True, False, True, False, False, True, False, False, True, True, False, False, False, False, True, False, False, True, False, False]","[1.211,1.464,1.034,1.251,0.45,1.268,0.445,2.037,0.449,0.484,1.149,0.435,0.466,1.168,1.133,0.432,0.4,0.416,0.569,1.066,0.484,0.496,1.453,0.518]","[1.211, 0.46399999999999997, 0.03400000000000003, 0.2509999999999999, 0.45, 0.268, 0.445, 1.037, 0.449, 0.484, 0.14900000000000002, 0.435, 0.466, 0.16799999999999993, 0.133, 0.432, 0.4, 0.416, 0.569, 0.06600000000000006, 0.484, 0.496, 0.45300000000000007, 0.518]","[24, 24, 24, 24, 31, 31, 32, 32, 33, 26, 26, 25, 18, 18, 18, 19, 12, 11, 10, 10, 3, 2, 2, 9, 8]",,171,True,actual_subject,24,10,0.4166666666666667,10,24,14,14,0.4166666666666667,8,1,0,0,0,10.277999999999999,0.42824999999999996,0.447,1.211,0.39421739130434785
13015195273.0,1,1,1,739474.4974,4,4,3,24,25,1,23,0,46,8,"[46, 45, 38, 37, 36, 35, 28, 29, 22, 15, 8]","[0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 1, 1, 2, 1]","[False, True, True, False, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, False, False]","[1.587,0.5,1.132,1.318,0.432,0.436,0.413,1.168,0.584,1.265,0.434,1.184,1.601,1.051,0.416,0.449,0.363,0.185,1.186,0.449,0.551,1.056,0.394]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[46, 39, 39, 39, 46, 39, 39, 39, 39, 39, 39, 39, 39, 46, 39, 39, 39, 39, 39, 39, 39, 39, 46, 45]",,175,True,model_teacher_forced,23,16,0.6956521739130435,10,23,7,13,0.43478260869565216,45,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4974,4,4,3,24,25,1,23,0,46,8,"[46, 45, 38, 37, 36, 35, 28, 29, 22, 15, 8]","[0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 1, 0, 1, 3, 0, 1, 1, 1, 0, 1, 1, 2, 1]","[False, True, True, False, False, False, True, False, True, False, True, True, True, False, False, False, False, True, False, False, True, False, False]","[1.587,0.5,1.132,1.318,0.432,0.436,0.413,1.168,0.584,1.265,0.434,1.184,1.601,1.051,0.416,0.449,0.363,0.185,1.186,0.449,0.551,1.056,0.394]","[1.587, 0.5, 0.1319999999999999, 0.31800000000000006, 0.432, 0.436, 0.413, 0.16799999999999993, 0.584, 0.2649999999999999, 0.434, 0.18399999999999994, 0.601, 0.050999999999999934, 0.416, 0.449, 0.363, 0.185, 0.18599999999999994, 0.449, 0.551, 0.05600000000000005, 0.394]","[46, 39, 39, 39, 40, 33, 26, 26, 25, 25, 18, 18, 18, 18, 19, 12, 11, 10, 10, 3, 2, 2, 9, 8]",,175,True,actual_subject,23,9,0.391304347826087,10,23,14,13,0.43478260869565216,8,1,0,0,0,9.153999999999998,0.3979999999999999,0.413,1.587,0.3439545454545454
13015195273.0,1,1,1,739474.4983,4,4,3,28,29,1,23,0,12,44,"[12, 19, 18, 25, 26, 33, 32, 31, 38, 37, 44]","[2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 2, 1, 2]","[False, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True]","[1.079,0.532,1.431,0.388,0.481,1.333,1.549,0.381,0.336,0.217,0.549,1.42,0.397,0.683,0.735,0.682,1.2,0.416,1.336,0.38,0.316]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[12, 19, 18, 18, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 18, 25, 25, 25]",,179,True,model_teacher_forced,21,16,0.7619047619047619,10,21,5,11,0.47619047619047616,25,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4983,4,4,3,28,29,1,23,0,12,44,"[12, 19, 18, 25, 26, 33, 32, 31, 38, 37, 44]","[2, 2, 1, 2, 2, 1, 3, 2, 2, 2, 1, 0, 1, 2, 1, 0, 2, 1, 0, 1, 2]","[False, True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False]","[1.079,0.532,1.431,0.388,0.481,1.333,1.549,0.381,0.336,0.217,0.549,1.42,0.397,0.683,0.735,0.682,1.2,0.416,1.336,0.38,0.316]","[1.079, 0.532, 0.43100000000000005, 0.388, 0.481, 0.33299999999999996, 0.5489999999999999, 0.381, 0.336, 0.217, 0.549, 0.41999999999999993, 0.397, 0.683, 0.735, 0.682, 1.2, 0.416, 0.3360000000000001, 0.38, 0.316]","[12, 19, 19, 18, 25, 25, 25, 26, 33, 40, 47, 47, 40, 39, 46, 45, 38, 45, 45, 38, 37, 44]",,179,True,actual_subject,21,5,0.23809523809523808,10,21,16,11,0.47619047619047616,44,1,0,0,0,10.841000000000001,0.5162380952380953,0.41999999999999993,1.079,0.4881000000000001
13015195273.0,1,1,1,739474.499,4,4,3,32,33,1,23,0,46,19,"[46, 39, 40, 33, 26, 25, 18, 19]","[0, 0, 0, 3, 3, 3, 0, 3]","[False, True, True, False, True, True, False, False]","[2.717,1.396,0.504,0.462,1.171,1.299,0.416,0.351]","[nan, nan, nan, nan, nan, nan, nan, nan]","[46, 39, 39, 39, 40, 40, 40, 33, 34]",,183,True,model_teacher_forced,8,4,0.5,7,8,4,1,0.875,34,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.499,4,4,3,32,33,1,23,0,46,19,"[46, 39, 40, 33, 26, 25, 18, 19]","[0, 3, 0, 0, 0, 1, 0, 3]","[False, False, False, False, True, False, False, False]","[2.717,1.396,0.504,0.462,1.171,1.299,0.416,0.351]","[2.717, 1.396, 0.504, 0.462, 1.171, 0.29899999999999993, 0.416, 0.351]","[46, 39, 40, 33, 26, 26, 25, 18, 19]",,183,True,actual_subject,8,1,0.125,7,8,7,1,0.875,19,1,0,0,0,7.316,0.9145,0.483,2.717,0.657
13015195273.0,1,1,1,739474.4995,4,4,3,36,37,1,23,0,38,18,"[38, 31, 32, 33, 26, 25, 18]","[0, 0, 0, 3, 0, 0, 0, 0]","[False, False, True, True, True, True, True, True]","[0.934,0.748,1.184,1.181,0.451,0.391,1.142,0.334]","[nan, nan, nan, nan, nan, nan, nan, nan]","[38, 31, 24, 24, 24, 24, 24, 24, 24]",,187,True,model_teacher_forced,8,6,0.75,6,8,2,2,0.75,24,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4995,4,4,3,36,37,1,23,0,38,18,"[38, 31, 32, 33, 26, 25, 18]","[0, 3, 0, 3, 0, 0, 1, 0]","[False, False, True, False, False, True, False, False]","[0.934,0.748,1.184,1.181,0.451,0.391,1.142,0.334]","[0.934, 0.748, 1.184, 0.18100000000000005, 0.451, 0.391, 0.1419999999999999, 0.334]","[38, 31, 32, 32, 33, 26, 26, 25, 18]",,187,True,actual_subject,8,2,0.25,6,8,6,2,0.75,18,1,0,0,0,4.365,0.545625,0.42100000000000004,0.934,0.49014285714285716
13015195273.0,1,1,1,739474.5007,4,4,3,40,41,1,23,0,2,45,"[2, 9, 8, 15, 22, 29, 28, 35, 36, 37, 38, 45]","[2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 3, 3, 3, 0, 3, 2]","[False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False]","[1.187,0.451,1.132,1.217,0.383,0.401,0.416,0.584,1.165,0.467,1.183,1.051,0.351,0.448,0.418,0.497,0.385,0.367,1.735,0.414,0.517]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 2, 3, 10]",,191,True,model_teacher_forced,21,17,0.8095238095238095,11,21,4,10,0.5238095238095238,10,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.5007,4,4,3,40,41,1,23,0,2,45,"[2, 9, 8, 15, 22, 29, 28, 35, 36, 37, 38, 45]","[2, 2, 3, 1, 2, 2, 2, 2, 3, 2, 3, 1, 1, 2, 3, 3, 2, 3, 0, 3, 2]","[False, True, True, False, False, False, False, True, False, True, True, False, False, False, False, False, False, True, False, False, False]","[1.187,0.451,1.132,1.217,0.383,0.401,0.416,0.584,1.165,0.467,1.183,1.051,0.351,0.448,0.418,0.497,0.385,0.367,1.735,0.414,0.517]","[1.187, 0.451, 0.1319999999999999, 0.21700000000000008, 0.383, 0.401, 0.416, 0.584, 0.16500000000000004, 0.467, 0.18300000000000005, 0.050999999999999934, 0.351, 0.448, 0.418, 0.497, 0.385, 0.367, 0.7350000000000001, 0.414, 0.517]","[2, 9, 9, 9, 8, 15, 22, 29, 29, 30, 30, 30, 29, 28, 35, 36, 37, 44, 44, 37, 38, 45]",,191,True,actual_subject,21,6,0.2857142857142857,11,21,15,10,0.5238095238095238,45,1,0,0,0,8.769,0.4175714285714286,0.414,1.187,0.37910000000000005
13015195273.0,1,1,1,739474.5015,4,4,3,44,45,1,23,0,37,39,"[37, 38, 45, 46, 39]","[3, 2, 0, 3, 0]","[False, False, False, True, False]","[0.937,0.549,1.2,0.417,0.382]","[nan, nan, nan, nan, nan]","[37, 38, 45, 38, 38, 31]",,195,True,model_teacher_forced,5,1,0.2,4,5,4,1,0.8,31,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.5015,4,4,3,44,45,1,23,0,37,39,"[37, 38, 45, 46, 39]","[3, 3, 2, 3, 0]","[False, True, False, False, False]","[0.937,0.549,1.2,0.417,0.382]","[0.937, 0.549, 0.19999999999999996, 0.417, 0.382]","[37, 38, 38, 45, 46, 39]",,195,True,actual_subject,5,1,0.2,4,5,4,1,0.8,39,1,0,0,0,2.4850000000000003,0.49700000000000005,0.417,0.937,0.387
13015195273.0,1,1,1,739474.5022,4,4,3,48,49,1,23,0,18,39,"[18, 25, 26, 33, 40, 39]","[2, 3, 3, 3, 2, 2, 1]","[False, False, False, False, False, False, False]","[0.947,0.518,1.283,1.267,0.402,0.396,0.553]","[nan, nan, nan, nan, nan, nan, nan]","[18, 25, 26, 27, 28, 35, 42, 41]",,199,True,model_teacher_forced,7,0,0.0,5,7,7,2,0.7142857142857143,41,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.5022,4,4,3,48,49,1,23,0,18,39,"[18, 25, 26, 33, 40, 39]","[2, 2, 1, 3, 2, 2, 1]","[False, True, True, False, False, False, False]","[0.947,0.518,1.283,1.267,0.402,0.396,0.553]","[0.947, 0.518, 0.2829999999999999, 0.2669999999999999, 0.402, 0.396, 0.553]","[18, 25, 25, 25, 26, 33, 40, 39]",,199,True,actual_subject,7,2,0.2857142857142857,5,7,5,2,0.7142857142857143,39,1,0,0,0,3.3659999999999997,0.4808571428571428,0.402,0.947,0.4031666666666666
13015195273.0,1,1,2,739475.4971,4,5,0,2,3,1,43,0,21,18,"[21, 14, 15, 8, 9, 2, 3, 10, 11, 12, 19, 18]","[0, 0, 0, 3, 3, 2, 3, 0, 0, 3, 2, 2, 3, 2, 3, 2, 3, 3, 1, 0, 3, 2, 2, 1]","[False, False, False, True, True, False, True, False, True, True, False, False, False, False, True, False, False, True, False, False, True, False, True, False]","[10.155,1.668,1.15,0.419,0.931,1.218,0.414,0.469,1.148,0.4,0.387,0.598,1.385,0.382,0.384,0.332,1.217,0.383,0.483,1.033,0.387,0.364,0.368,0.401]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[21, 14, 7, 0, 0, 0, 7, 7, 0, 0, 0, 7, 14, 15, 22, 22, 29, 30, 30, 29, 22, 22, 29, 29, 28]",,203,True,model_teacher_forced,24,9,0.375,11,24,15,13,0.4583333333333333,28,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.4971,4,5,0,2,3,1,43,0,21,18,"[21, 14, 15, 8, 9, 2, 3, 10, 11, 12, 19, 18]","[1, 3, 0, 3, 3, 0, 3, 3, 0, 3, 3, 2, 1, 2, 3, 2, 1, 2, 3, 0, 3, 3, 2, 1]","[True, True, False, False, True, False, False, True, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False]","[10.155,1.668,1.15,0.419,0.931,1.218,0.414,0.469,1.148,0.4,0.387,0.598,1.385,0.382,0.384,0.332,1.217,0.383,0.483,1.033,0.387,0.364,0.368,0.401]","[10.155, 0.6679999999999999, 0.1499999999999999, 0.419, 0.931, 0.21799999999999997, 0.414, 0.469, 0.1479999999999999, 0.4, 0.387, 0.598, 0.385, 0.382, 0.384, 0.332, 0.21700000000000008, 0.383, 0.483, 0.03299999999999992, 0.387, 0.364, 0.368, 0.401]","[21, 21, 21, 14, 15, 15, 8, 9, 9, 2, 3, 4, 4, 3, 10, 11, 11, 10, 17, 17, 10, 11, 12, 19, 18]",,203,True,actual_subject,24,7,0.2916666666666667,11,24,17,13,0.4583333333333333,18,1,0,0,0,19.076,0.7948333333333334,0.386,10.155,0.38786956521739135
13015195273.0,1,1,2,739475.4984,4,5,0,6,7,1,43,0,41,38,"[41, 34, 33, 32, 31, 38]","[1, 0, 1, 0, 0, 1, 1, 1, 0]","[True, False, False, False, True, False, True, True, False]","[1.913,1.298,0.5,0.468,1.2,0.33,0.471,0.466,0.417]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[41, 41, 34, 33, 26, 26, 25, 25, 25, 18]",,207,True,model_teacher_forced,9,4,0.4444444444444444,5,9,5,4,0.5555555555555556,18,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.4984,4,5,0,6,7,1,43,0,41,38,"[41, 34, 33, 32, 31, 38]","[1, 2, 1, 1, 0, 1, 2, 1, 0]","[True, False, False, True, False, False, False, False, False]","[1.913,1.298,0.5,0.468,1.2,0.33,0.471,0.466,0.417]","[1.913, 0.29800000000000004, 0.5, 0.468, 0.19999999999999996, 0.33, 0.471, 0.466, 0.417]","[41, 41, 48, 47, 47, 40, 39, 46, 45, 38]",,207,True,actual_subject,9,2,0.2222222222222222,5,9,7,4,0.5555555555555556,38,1,0,0,0,5.063000000000001,0.5625555555555556,0.466,1.913,0.39375
13015195273.0,1,1,2,739475.4993,4,5,0,10,11,1,43,0,11,36,"[11, 10, 17, 16, 23, 30, 29, 28, 35, 36]","[3, 2, 2, 3, 3, 2, 1, 3, 1, 1, 2, 3]","[False, False, True, True, True, True, False, False, False, True, False, False]","[1.451,0.466,0.451,0.484,0.532,1.321,0.713,1.264,0.385,1.15,0.298,0.371]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[11, 12, 19, 19, 19, 19, 19, 18, 19, 18, 18, 25, 26]",,211,True,model_teacher_forced,12,5,0.4166666666666667,9,12,7,3,0.75,26,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.4993,4,5,0,10,11,1,43,0,11,36,"[11, 10, 17, 16, 23, 30, 29, 28, 35, 36]","[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3]","[False, False, False, False, True, False, True, False, True, False, False, False]","[1.451,0.466,0.451,0.484,0.532,1.321,0.713,1.264,0.385,1.15,0.298,0.371]","[1.451, 0.466, 0.451, 0.484, 0.532, 0.32099999999999995, 0.713, 0.264, 0.385, 0.1499999999999999, 0.298, 0.371]","[11, 10, 17, 16, 23, 23, 30, 30, 29, 29, 28, 35, 36]",,211,True,actual_subject,12,3,0.25,9,12,9,3,0.75,36,1,0,0,0,5.886000000000001,0.4905000000000001,0.41800000000000004,1.451,0.4031818181818181
13015195273.0,1,1,2,739475.5004,4,5,0,14,15,1,43,0,18,44,"[18, 25, 26, 33, 32, 31, 38, 37, 44]","[2, 2, 3, 3, 2, 2, 1, 1, 2, 2, 1, 0, 1, 2]","[False, True, False, False, False, False, True, True, False, True, False, False, False, False]","[1.171,1.13,0.717,1.149,1.29,0.345,0.286,0.483,1.262,1.122,0.579,0.47,0.317,0.4]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[18, 25, 25, 26, 27, 34, 41, 41, 41, 48, 48, 47, 40, 39, 46]",,215,True,model_teacher_forced,14,4,0.2857142857142857,8,14,10,6,0.5714285714285714,46,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5004,4,5,0,14,15,1,43,0,18,44,"[18, 25, 26, 33, 32, 31, 38, 37, 44]","[1, 2, 2, 1, 3, 2, 2, 1, 1, 2, 1, 0, 1, 2]","[True, False, True, True, False, False, False, False, True, False, False, False, False, False]","[1.171,1.13,0.717,1.149,1.29,0.345,0.286,0.483,1.262,1.122,0.579,0.47,0.317,0.4]","[1.171, 0.1299999999999999, 0.717, 0.14900000000000002, 0.29000000000000004, 0.345, 0.286, 0.483, 1.262, 0.12200000000000011, 0.579, 0.47, 0.317, 0.4]","[18, 18, 25, 25, 25, 26, 33, 40, 39, 39, 46, 45, 38, 37, 44]",,215,True,actual_subject,14,4,0.2857142857142857,8,14,10,6,0.5714285714285714,44,1,0,0,0,6.721,0.4800714285714286,0.3725,1.171,0.42692307692307696
13015195273.0,1,1,2,739475.5013,4,5,0,18,19,1,43,0,46,29,"[46, 45, 38, 37, 36, 35, 28, 29]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 3]","[False, False, False, True, True, False, True, False, False, False, False]","[4.11,0.766,0.466,0.901,0.433,1.598,0.401,1.252,0.417,0.381,0.333]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[46, 45, 38, 37, 37, 37, 36, 36, 35, 34, 27, 28]",,219,True,model_teacher_forced,11,3,0.2727272727272727,7,11,8,4,0.6363636363636364,28,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5013,4,5,0,18,19,1,43,0,46,29,"[46, 45, 38, 37, 36, 35, 28, 29]","[1, 0, 1, 1, 0, 3, 0, 1, 1, 0, 3]","[False, False, False, False, True, False, True, False, False, False, False]","[4.11,0.766,0.466,0.901,0.433,1.598,0.401,1.252,0.417,0.381,0.333]","[4.11, 0.766, 0.466, 0.901, 0.433, 0.5980000000000001, 0.401, 0.252, 0.417, 0.381, 0.333]","[46, 45, 38, 37, 36, 36, 37, 37, 36, 35, 28, 29]",,219,True,actual_subject,11,2,0.18181818181818182,7,11,9,4,0.6363636363636364,29,1,0,0,0,9.058000000000002,0.8234545454545456,0.433,4.11,0.4948
13015195273.0,1,1,2,739475.5022,4,5,0,22,23,1,43,0,3,40,"[3, 10, 11, 12, 19, 18, 25, 26, 33, 40]","[2, 2, 0, 1, 2, 2, 3, 2, 3, 3, 3, 2, 1, 2, 3, 3, 3, 0, 0, 3, 0, 3]","[False, False, False, True, False, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, False, False]","[2.315,0.798,0.847,1.171,2.22,0.329,0.499,1.234,0.434,1.167,1.117,0.329,1.155,0.345,0.42,0.215,0.166,0.185,1.166,0.419,0.382,0.283]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[3, 10, 17, 10, 10, 17, 17, 17, 17, 17, 17, 17, 17, 16, 23, 23, 23, 23, 16, 16, 17, 10, 11]",,223,True,model_teacher_forced,22,12,0.5454545454545454,9,22,10,13,0.4090909090909091,11,0,0,0,0,,,,,
